hex,Poblacion,PCA,area_m2,Densidad_ha,NSE_5,NSE_3,hex_o,AllTrips_AvgTravelTimeAll_tpubl,AllTrips_AvgTravelTimeAll_tpubl_w,AllTrips_AvgTransfersAll_tpubl,AllTrips_AvgTransfersAll_tpubl_w,AllTrips_AvgTravelTimeAll_car,AllTrips_AvgTravelTimeAll_car_w,AllTrips_TravelTimeDowntown_tpubl,AllTrips_AvgTransfersDowntown_tpubl,AllTrips_TravelTimeDowntown_car,AllTrips_DistanceDowntown_car,AllTrips_TravelTimeDowntown_Difference,rate_tp_car_all,rate_tp_car_Downtown,AllTrips_walk_to_bus_origin_meters_w,AllTrips_walk_to_bus_total_meters_w,EsVe_Area_verdes_ha_2km,EsVe_Area_verdes_ha_800mts,EducInicPriv_QtAvgEst2km,EducInicPriv_QtAvgEst800mts,EducInicPriv_QtAvgEst1500mts,EducInicPriv_AvgTime_bus,EducInicPriv_AvgTime_walk,EducInicPubl_QtAvgEst2km,EducInicPubl_QtAvgEst800mts,EducInicPubl_QtAvgEst1500mts,EducInicPubl_AvgTime_bus,EducInicPubl_AvgTime_walk,EducPrimPriv_QtAvgEst2km,EducPrimPriv_QtAvgEst800mts,EducPrimPriv_QtAvgEst1500mts,EducPrimPriv_AvgTime_bus,EducPrimPriv_AvgTime_walk,EducPrimPubl_QtAvgEst2km,EducPrimPubl_QtAvgEst800mts,EducPrimPubl_QtAvgEst1500mts,EducPrimPubl_AvgTime_bus,EducPrimPubl_AvgTime_walk,EducSecuPriv_QtAvgEst2km,EducSecuPriv_QtAvgEst800mts,EducSecuPriv_QtAvgEst1500mts,EducSecuPriv_AvgTime_bus,EducSecuPriv_AvgTime_walk,EducSecuPubl_QtAvgEst2km,EducSecuPubl_QtAvgEst800mts,EducSecuPubl_QtAvgEst1500mts,EducSecuPubl_AvgTime_bus,EducSecuPubl_AvgTime_walk,SaluAtenPrim_QtAvgEst2km,SaluAtenPrim_QtAvgEst800mts,SaluAtenPrim_QtAvgEst1500mts,SaluAtenPrim_AvgTime_bus,SaluAtenPrim_AvgTime_walk,SaluHosp_QtAvgEst2km,SaluHosp_QtAvgEst800mts,SaluHosp_QtAvgEst1500mts,SaluHosp_AvgTime_bus,SaluHosp_AvgTime_walk,IndiAcce,Verde_m2habitante800m,Verde_m2habitante1500m,Verde_m2habitante2000m,city
8a8f76d6c497fff,13.0,3.8087020477718556,17659.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6ca4ffff,121.0,-0.5002259500575544,17655.0,,3 - Medio,2 - Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6cd4ffff,11.0,3.9186516409716887,17656.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6ca47fff,153.0,-0.07103989204205012,17655.0,,3 - Medio,2 - Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c26ffff,162.0,-0.22779243841781296,17656.0,,3 - Medio,2 - Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6cc87fff,46.0,1.5204961617745785,17657.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c90ffff,34.0,1.3189686431070742,17655.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c387fff,12.0,-0.4570186522873907,17657.0,,3 - Medio,2 - Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c16ffff,53.0,2.0460848157143934,17656.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6cb2ffff,37.0,3.4748121435694466,17655.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c707fff,23.0,1.7849850616201355,17658.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c50ffff,31.0,1.4114123115971784,17657.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c8effff,40.0,2.277924005649063,17655.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c25ffff,186.0,0.514754946129122,17657.0,,4 - Medio-Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c3affff,4.0,-0.4570186522873907,17657.0,,3 - Medio,2 - Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6cdb7fff,22.0,3.3994463664425028,17657.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c077fff,209.0,1.8407384802845153,17656.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6cb67fff,95.0,-0.004911430275828964,17654.0,,3 - Medio,2 - Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6cd9ffff,25.0,2.690946219245553,17657.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c827fff,24.0,1.3189686431070742,17655.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6cb07fff,10.0,1.053399523613472,17655.0,,4 - Medio-Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c947fff,38.0,3.083438113987812,17654.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c86ffff,13.0,1.053399523613472,17655.0,,4 - Medio-Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c097fff,54.0,0.9226676110244746,17657.0,,4 - Medio-Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6caf7fff,88.0,0.37495123571497263,17656.0,,4 - Medio-Bajo,2 - Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6cd1ffff,33.0,1.7651700383212336,17656.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6ca5ffff,150.0,-0.30654787708502873,17655.0,,3 - Medio,2 - Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6cbaffff,12.0,3.6925729675022345,17655.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c317fff,45.0,-0.7128436387536796,17656.0,,2 - Medio-Alto,1 - Alto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c427fff,17.0,1.1784661543152608,17658.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c2b7fff,20.0,0.09807344485999288,17657.0,,3 - Medio,2 - Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c8cffff,58.0,1.2306411313884733,17656.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c2affff,40.0,3.193943264810719,17657.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c107fff,56.0,1.1944540626962292,17656.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c39ffff,20.0,-0.45701865228739075,17657.0,,3 - Medio,2 - Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c437fff,36.0,0.8141991863924057,17658.0,,4 - Medio-Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c447fff,9.0,1.9683731761869399,17658.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c8f7fff,40.0,2.5897645493382715,17656.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c737fff,29.0,0.917471556841225,17658.0,,4 - Medio-Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c2effff,185.0,0.8992586024711479,17657.0,,4 - Medio-Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c027fff,107.0,1.6861860623545843,17656.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c88ffff,103.0,-0.16682304712789078,17656.0,,3 - Medio,2 - Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c207fff,96.0,-1.7066577239545058,17657.0,,1 - Alto,1 - Alto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c2dffff,130.0,0.8116306667627192,17657.0,,4 - Medio-Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c977fff,38.0,3.118792599253414,17654.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c8e7fff,43.0,1.7360883622853174,17655.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6cb8ffff,24.0,3.558331761492513,17655.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c4b7fff,45.0,0.2645453791724734,17658.0,,4 - Medio-Bajo,2 - Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6cc57fff,78.0,2.3821945596130982,17656.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6ca67fff,47.0,2.177317023594344,17655.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6ccb7fff,31.0,1.842878582691821,17657.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c2a7fff,25.0,4.427791802609585,17657.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c257fff,146.0,-0.12207884415958924,17657.0,,3 - Medio,2 - Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c347fff,66.0,-2.534426715073489,17656.0,,1 - Alto,1 - Alto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6cb1ffff,16.0,1.053399523613472,17655.0,,4 - Medio-Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c55ffff,41.0,1.5383266863604574,17658.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6cd5ffff,25.0,2.9037009801195364,17656.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c237fff,50.0,-1.8316774637601776,17657.0,,1 - Alto,1 - Alto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c2e7fff,106.0,0.32547364228733955,17657.0,,4 - Medio-Bajo,2 - Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c957fff,36.0,1.3189686431070742,17655.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c797fff,15.0,3.062964135966202,17658.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6ca8ffff,101.0,0.9659502103828834,17656.0,,4 - Medio-Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c767fff,20.0,-0.45701865228739075,17657.0,,3 - Medio,2 - Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6cc0ffff,41.0,2.556276981540492,17656.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c01ffff,128.0,-0.020306620615346858,17657.0,,3 - Medio,2 - Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c36ffff,36.0,-2.5063389409328596,17656.0,,1 - Alto,1 - Alto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c66ffff,28.0,2.345610092187176,17658.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6cc5ffff,38.0,2.2541954952727568,17656.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c757fff,15.0,2.6116323718765795,17658.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c367fff,99.0,-2.1182566023592337,17656.0,,1 - Alto,1 - Alto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c187fff,26.0,4.100811906227856,17657.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c64ffff,28.0,4.3939105479675,17658.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c017fff,64.0,0.4066349655293425,17657.0,,4 - Medio-Bajo,2 - Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6cda7fff,16.0,4.0220174915248394,17656.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c557fff,34.0,1.4673224193875383,17658.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6cad7fff,119.0,-0.396256589448816,17656.0,,3 - Medio,2 - Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c80ffff,33.0,0.9589647149199778,17655.0,,4 - Medio-Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c8affff,23.0,1.4484883119183332,17655.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c51ffff,45.0,0.2521304418651546,17658.0,,4 - Medio-Bajo,2 - Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c99ffff,18.0,1.912880550325622,17655.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c577fff,13.0,5.604177224249232,17657.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6ccd7fff,18.0,5.299001865716548,17657.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c28ffff,51.0,2.567127512211954,17657.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c307fff,69.0,-2.63100963304204,17656.0,,1 - Alto,1 - Alto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c1a7fff,21.0,2.6690214762262023,17657.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c4c7fff,12.0,1.9611329159746331,17658.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c0b7fff,130.0,1.967647931767032,17657.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c2c7fff,110.0,-0.083587445149095,17657.0,,3 - Medio,2 - Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c7affff,23.0,1.3441064961500322,17658.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6cc8ffff,28.0,2.613770631892867,17657.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c167fff,61.0,1.1944540626962292,17656.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6cba7fff,14.0,2.4791232238872385,17655.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c227fff,97.0,-2.5501685301382255,17656.0,,1 - Alto,1 - Alto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c48ffff,4.0,5.099911878410969,17659.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c407fff,46.0,0.06258792075697482,17658.0,,3 - Medio,2 - Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6ca17fff,21.0,3.558331761492513,17655.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c667fff,20.0,1.1820909637766832,17658.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c877fff,9.0,1.3189686431070742,17655.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6cae7fff,103.0,0.2062689218098885,17655.0,,4 - Medio-Bajo,2 - Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c547fff,43.0,4.8513357931023675,17657.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6cb47fff,25.0,3.2038403604597057,17655.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6ca57fff,141.0,0.3656247638913695,17655.0,,4 - Medio-Bajo,2 - Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c007fff,120.0,1.8656046017043986,17657.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c02ffff,127.0,1.786296372246308,17656.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6cd67fff,4.0,3.444496792693374,17656.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c4effff,28.0,2.368278142895874,17658.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c717fff,33.0,1.3441064961500322,17658.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c46ffff,54.0,-2.6346667514045996,17658.0,,1 - Alto,1 - Alto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c98ffff,18.0,1.8537269947641906,17655.0,,5 - Bajo,3 - Bajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
8a8f76d6c517fff,45.0,-1.0062014474476657,17658.0,,2 - Medio-Alto,1 - Alto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuenca
